"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000104379",36.325908043486,7.64446379319041,2.07770900013839,3.67927548693356,0.000233897498871015,0.00138068523596071
"ENSMUSG00000024277",768.631729098275,-1.2139354789724,0.330053381168637,-3.67799740355379,0.000235072352216431,0.00138702733634712
"ENSMUSG00000003039",664.470143188536,-1.36408076855182,0.371012081551173,-3.67664784081613,0.000236318920851639,0.00139378698855129
"ENSMUSG00000056724",246.894577483617,-2.15495508300792,0.586597753007742,-3.67365042221613,0.00023910980791855,0.00140904358426437
"ENSMUSG00000055128",377.444762836842,1.68224324300938,0.458005575647172,3.67297546679935,0.000239742508192294,0.00141216928780333
"ENSMUSG00000025417",584.204272963431,1.36693242689616,0.372231315720978,3.67226605920712,0.000240409196610992,0.00141549244247675
"ENSMUSG00000046748",22.7738670567317,-9.03161387603967,2.45967829504414,-3.67186794071279,0.000240784102738543,0.00141709552707207
"ENSMUSG00000002885",679.489553457091,-1.48012770413518,0.403338754867518,-3.66968878212894,0.000242845941808327,0.001428621183872
"ENSMUSG00000026222",2142.16284169512,-1.03915093325829,0.283221811297848,-3.66903568795228,0.000243467093847953,0.00143124487058538
"ENSMUSG00000103983",98.5096762579532,3.35282258165608,0.913824156532682,3.66900191649307,0.000243499254074387,0.00143124487058538
"ENSMUSG00000022018",806.588988125454,1.2518686187339,0.341421399082798,3.66663783259322,0.000245760477712929,0.00144392124075847
"ENSMUSG00000032657",74.1525300884782,-5.37209271222467,1.46527736266501,-3.66626336358193,0.000246120455763011,0.00144542115385789
"ENSMUSG00000038695",473.169704853519,2.45996048192786,0.671036590089507,3.66591109674025,0.0002464595422377,0.00144679715122275
"ENSMUSG00000080731",53.6055461225496,-5.36996392588538,1.46590873617143,-3.66323209172647,0.000249052685152419,0.00145953753136649
"ENSMUSG00000024083",503.236972952901,1.73204763227248,0.472890667097802,3.66268093828601,0.000249589338373338,0.00146206194099308
"ENSMUSG00000027712",519.646187178207,-1.46410869277746,0.399923608269837,-3.66097090169679,0.000251261296836263,0.00147067876812838
"ENSMUSG00000038473",410.551684540319,1.71898111994645,0.469543992214134,3.66095860760692,0.000251273355110803,0.00147067876812838
"ENSMUSG00000006127",809.21032877439,-1.13051825749208,0.309006242659907,-3.65856122439679,0.000253635153566663,0.00148387312088768
"ENSMUSG00000038127",675.515636382621,-1.23416297595615,0.337436029299068,-3.65747243564888,0.000254714641520005,0.00148955741442893
"ENSMUSG00000032690",246.793946680209,-2.11666542858496,0.578940137847056,-3.6561041292738,0.000256077369246961,0.00149684098835433
"ENSMUSG00000081885",35.7833618244276,7.62269039900121,2.08497845267437,3.65600440101609,0.000256176957737473,0.00149684098835433
"ENSMUSG00000034708",777.202369511356,-1.16880083415041,0.319726301604647,-3.65562929381915,0.000256551864526148,0.00149839745918465
"ENSMUSG00000037822",323.763140905953,-1.76187362465861,0.481997059639109,-3.65536176917303,0.000256819560489097,0.00149932671106679
"ENSMUSG00000032872",736.720336631167,-1.37590707573235,0.376421566973484,-3.65522912726537,0.000256952384443733,0.00149946812003999
"ENSMUSG00000064120",1090.93044692357,-1.00521110319238,0.275099593564242,-3.65398977936927,0.000258196549839199,0.00150592219466229
"ENSMUSG00000028189",93.9398780497905,-5.02813936904948,1.37646045129493,-3.65294866577473,0.000259246073818303,0.00151093733271816
"ENSMUSG00000024121",1107.60267541698,-1.06030191267649,0.290279032821407,-3.65269893030421,0.000259498420874802,0.00151113230578591
"ENSMUSG00000049687",1270.88769568102,1.2158593446161,0.332864655531656,3.65271387157077,0.00025948331688623,0.00151113230578591
"ENSMUSG00000004567",383.157064090161,1.74378640980532,0.47754241452637,3.65158435515056,0.000260627461852293,0.00151706718625405
"ENSMUSG00000103436",35.7249959532743,7.62043662016988,2.08753168763147,3.65045314776328,0.000261778059117521,0.00152312248724636
"ENSMUSG00000040883",31.7311972352317,-6.85455000710186,1.87880542515477,-3.64835544720509,0.000263924330496175,0.00153496345036255
"ENSMUSG00000036928",309.089233035177,1.81016689709434,0.49658787255542,3.64520963385451,0.000267173924356549,0.00155255487103993
"ENSMUSG00000022680",239.431135468485,2.18101373773967,0.59837310320467,3.644906039491,0.000267489510959004,0.00155373482448926
"ENSMUSG00000059842",155.708652042506,-2.72951608166338,0.749021658999461,-3.64410834969639,0.000268320376268732,0.00155790556566122
"ENSMUSG00000015474",137.005469918242,-2.78753693921453,0.765072660059359,-3.6434930755443,0.000268962891323208,0.00156097967234112
"ENSMUSG00000021990",730.425190570095,1.23937786603007,0.340478807855042,3.64010281238337,0.000272529200488408,0.00158034887490275
"ENSMUSG00000046949",164.632867226948,-2.54306420970698,0.698660338338775,-3.6399149488773,0.00027272810945911,0.00158083837418217
"ENSMUSG00000044857",161.180963262738,2.58906378510696,0.711576586088786,3.63848928663866,0.000274242034087881,0.0015889466070715
"ENSMUSG00000045193",115.137964654525,3.02712482612601,0.832028534174662,3.63824640837443,0.00027450073277314,0.00158977836300283
"ENSMUSG00000056820",267.787270590875,-1.88660582494163,0.518666220089047,-3.63741796143525,0.000275384864057915,0.00159423011238895
"ENSMUSG00000071715",368.23600668871,-1.62044728830179,0.445570477606095,-3.63679231399693,0.000276054332648475,0.00159743594755972
"ENSMUSG00000004356",205.970865799896,-2.21780883029013,0.610129318352553,-3.63498157452681,0.000278000503875043,0.00160802386133335
"ENSMUSG00000026926",306.853251462202,1.81219130028691,0.498968331246605,3.63187638734385,0.000281367899879442,0.00162613921876746
"ENSMUSG00000000682",722.298937840991,-1.52094705022888,0.418947475675349,-3.63040032113116,0.000282981976019416,0.00163478332338915
"ENSMUSG00000002031",262.035575099204,-2.22185031924661,0.61205273671964,-3.63016156280069,0.000283243871623654,0.00163561193454947
"ENSMUSG00000024050",268.308735020803,-2.01282821905245,0.554721945112506,-3.62853540730972,0.000285033662329605,0.00164525910358899
"ENSMUSG00000068267",293.26637133391,2.37112871037169,0.653637041695634,3.62759231670932,0.000286076502328434,0.00165058849462963
"ENSMUSG00000060470",284.298035226171,-2.16541575142324,0.59729839006009,-3.62535005528041,0.000288570295126276,0.00166428156424749
"ENSMUSG00000032777",456.176191462377,1.72325779360696,0.475471860111203,3.62431079139768,0.000289733035175521,0.00166959266138081
"ENSMUSG00000001542",1467.90487317506,-1.09834450903957,0.303078336862182,-3.62396243958213,0.000290123756201633,0.00167044983397663
"ENSMUSG00000032035",461.856465170188,1.52910122263042,0.42196103612206,3.62379720337045,0.000290309262251621,0.00167082116878205
"ENSMUSG00000067713",497.304169531721,1.63669159515587,0.451830072802825,3.62236091325889,0.000291926431939554,0.00167942843574559
"ENSMUSG00000064796",52.7434189183717,5.1632495955826,1.42547664719265,3.62212148880247,0.000292196827585326,0.00168028388107897
"ENSMUSG00000078773",328.463296917454,1.74880752556942,0.482839246075067,3.62192497769232,0.000292418934033812,0.00168086104171726
"ENSMUSG00000073435",223.973243008988,2.09617250302725,0.578892707309123,3.62100347190574,0.000293462576084017,0.00168615804743738
"ENSMUSG00000022193",188.730022837172,-2.42494047162015,0.669804154143214,-3.62037239784223,0.00029417930436117,0.00168957306793456
"ENSMUSG00000021112",247.169761656751,2.33176172735707,0.644214403267226,3.61954298992883,0.0002951237796368,0.0016938823451297
"ENSMUSG00000021868",96.7187441950832,-3.16137972743823,0.873430414921814,-3.61949810016775,0.000295174978082281,0.0016938823451297
"ENSMUSG00000059503",21.5568605560384,-8.94470453473534,2.47226125183023,-3.61802561445054,0.000296859022456423,0.00170283860534102
"ENSMUSG00000057789",343.333329392356,-1.69806994121189,0.469430777807078,-3.61729571534347,0.000297697121401664,0.00170693694152524
"ENSMUSG00000025413",235.520710603753,2.3052313332057,0.6373418384434,3.6169465021092,0.000298098885120695,0.00170853105307656
"ENSMUSG00000030787",20.7551910687654,-8.8944876293188,2.46003296901917,-3.61559692139617,0.00029965633261183,0.00171603276000479
"ENSMUSG00000048498",20.7551910687654,-8.8944876293188,2.46003296901917,-3.61559692139617,0.00029965633261183,0.00171603276000479
"ENSMUSG00000019832",324.966392608254,-1.74161445660119,0.481830977519885,-3.61457552099651,0.000300840115187438,0.00172209762454103
"ENSMUSG00000032290",131.156660646091,-3.06660057574022,0.848692293514426,-3.61332440411525,0.000302296102454216,0.00172971499651279
"ENSMUSG00000022553",872.38799958573,-1.49770326772109,0.414682529059064,-3.61168644147959,0.000304212257758462,0.00173995801278835
"ENSMUSG00000021474",475.117393785312,-1.41000731565895,0.39065849570049,-3.6093092334538,0.000307013452847911,0.00175506298851782
"ENSMUSG00000046330",815.679589463625,-1.28983791572545,0.357407737958029,-3.60886958714061,0.000307534151466625,0.0017567745259825
"ENSMUSG00000010751",27.3011410303991,-7.90617562904407,2.19142425885598,-3.60777955117255,0.000308828713082323,0.00176344005025957
"ENSMUSG00000039982",224.549479685209,-2.26494170735324,0.627980762995394,-3.60670555663161,0.00031010921227409,0.00176928838589602
"ENSMUSG00000103094",301.7252881605,2.04432865452693,0.566811713067871,3.60671561189515,0.00031009720059372,0.00176928838589602
"ENSMUSG00000024983",385.570480523466,1.67756813405352,0.465218636675141,3.60597792479443,0.000310979574100749,0.00177352126377904
"ENSMUSG00000037827",96.3618474387603,-4.71828263076711,1.30973339702549,-3.60247561945257,0.000315200971298822,0.0017968537616527
"ENSMUSG00000000631",372.826069813393,1.59538290682895,0.442900311480056,3.60212640514431,0.000315624814463894,0.00179852736826371
"ENSMUSG00000044447",267.857561191321,-1.97927354998174,0.54952321795789,-3.60180149864644,0.000316019634187864,0.00179929199555952
"ENSMUSG00000024206",699.378660322998,1.29334145104639,0.359162381420022,3.60099363951454,0.000317003332963801,0.00180414881213157
"ENSMUSG00000003882",186.471638209456,2.43723501025551,0.676997479984822,3.60006511443758,0.000318137502354151,0.00180985764112228
"ENSMUSG00000017167",26.9522877269328,-7.74032274073214,2.15014236423049,-3.59991174049645,0.000318325209797493,0.00181017964236985
"ENSMUSG00000025134",980.833888844328,1.47198165997685,0.408914886523895,3.59972627186521,0.000318552334966036,0.00181072543798932
"ENSMUSG00000026924",511.776218613832,-1.58575647276129,0.440801988145386,-3.59743493769876,0.000321370848440511,0.00182599477548071
"ENSMUSG00000103869",346.157121760035,1.86574160280699,0.518659674653167,3.5972366736524,0.000321615822225865,0.00182663498867648
"ENSMUSG00000025287",138.117407914053,-2.82049122691051,0.784259831712222,-3.59637343755413,0.000322684469849757,0.00183195085329589
"ENSMUSG00000028086",362.40878576296,2.5880081503571,0.719722619585696,3.59584106422398,0.000323345180090614,0.001834947349573
"ENSMUSG00000028803",588.398551409658,-1.30937510015778,0.364151401452359,-3.59568875730136,0.000323534435789309,0.00183526703161174
"ENSMUSG00000020803",158.097022180276,-2.55091407737488,0.709852049318363,-3.59358556451926,0.000326158474246267,0.00184939221926826
"ENSMUSG00000002981",573.647737032782,1.30083452053835,0.362008769851735,3.59337847276771,0.000326417925640011,0.00185010357114599
"ENSMUSG00000034575",440.047565133157,1.64773906739995,0.458595862851506,3.5930090104923,0.000326881279945691,0.0018519695659459
"ENSMUSG00000080542",35.0603036913871,7.59373248630183,2.11396764186211,3.59217063493594,0.000327934997392305,0.00185717740319752
"ENSMUSG00000045374",1150.23291441532,1.04433388652379,0.290736544869968,3.59202826390768,0.000328114252725919,0.00185743070413561
"ENSMUSG00000070808",174.829714731003,-2.24025266932988,0.623858096224331,-3.59096512955138,0.000329455716934356,0.00186426028021011
"ENSMUSG00000059149",289.678080786721,-3.59175637210684,1.00060587634285,-3.58958152957734,0.000331209231967129,0.00187325758953523
"ENSMUSG00000079523",649.153020707095,-1.22146629280881,0.340289018702933,-3.58949665041978,0.000331317087973131,0.00187325758953523
"ENSMUSG00000078495",398.289878196344,-1.88623369281999,0.525516080355777,-3.5892977652425,0.000331569940253903,0.00187391983834861
"ENSMUSG00000104078",36.0463149107411,7.63405213207109,2.12796844075435,3.58748371727021,0.000333884575920594,0.0018862292715776
"ENSMUSG00000051034",54.3169632400078,-4.51301191436916,1.25856448671335,-3.58584082263005,0.000335993866877782,0.00189736904702722
"ENSMUSG00000104324",34.4471553781543,7.56801594624249,2.11118985166342,3.58471595545024,0.000337445252866456,0.00190430223313226
"ENSMUSG00000023019",72.384501951262,4.05207042629678,1.1312712275531,3.58187349559067,0.000341138984361302,0.00192406289096262
"ENSMUSG00000018381",266.34930140009,-2.29034210376358,0.639772229776268,-3.57993360318957,0.000343681523323843,0.00193761159352075
"ENSMUSG00000020634",664.677225082167,1.3725282618136,0.38342435987483,3.57965848143206,0.000344043546367241,0.00193886091620102
"ENSMUSG00000001576",170.432107761855,-2.53695925360968,0.709407730928752,-3.57616521924326,0.000348671335970678,0.00196413918227138
"ENSMUSG00000039810",90.091462649101,3.59969615372562,1.00777624854483,3.57192001589974,0.000354373650622703,0.00199463391526607
"ENSMUSG00000053119",1095.78984754457,1.01580442842706,0.284415680697911,3.57154860777872,0.000354876666890627,0.00199665123869556
"ENSMUSG00000097195",537.744237812044,1.35215873622728,0.378606493633415,3.57140925727625,0.000355065568333523,0.00199690032667249
"ENSMUSG00000023467",20.7513746819802,-8.89011686608067,2.49153196756093,-3.56813277205655,0.000359534314631682,0.00201956480151328
"ENSMUSG00000033940",507.60491009961,-1.35792388523178,0.380561117980182,-3.5682149885383,0.000359421540464383,0.00201956480151328
"ENSMUSG00000085687",21.9683811826735,-8.98012678054903,2.51897645660683,-3.56499035828451,0.000363869564600041,0.00204225490993202
"ENSMUSG00000064345",111324.217243383,-2.1285557873468,0.597246539349427,-3.56394829790961,0.000365317941490399,0.00204955092164077
"ENSMUSG00000052798",614.156731379579,1.42681403300649,0.400376340486196,3.56368218779823,0.000365688675405004,0.0020507975391214
"ENSMUSG00000022707",172.106271592753,-2.26267151380893,0.635288764527453,-3.56164257916944,0.000368541878523828,0.00206595928411632
"ENSMUSG00000001497",98.6206986916298,-4.87794081726131,1.37033125478147,-3.55968004104176,0.000371306904187233,0.00208061462098747
"ENSMUSG00000032353",620.077393479247,-1.70773184943384,0.480013713283368,-3.55767304594839,0.000374154614118625,0.00209572119964944
"ENSMUSG00000020841",781.64462315524,-1.27100314466292,0.357281149477293,-3.55743130171411,0.000374498997495367,0.00209663629883782
"ENSMUSG00000070305",20.3535930477718,-8.86783613744688,2.49282416596825,-3.55734522254299,0.000374621695461209,0.00209663629883782
"ENSMUSG00000053198",53.5513807665176,6.70320957402856,1.88476344934108,3.5565256618129,0.000375791787726884,0.00210233274438618
"ENSMUSG00000022016",991.143545641544,1.17629166084228,0.330826102228328,3.55561926014663,0.000377089841337862,0.00210839273898733
"ENSMUSG00000046636",33.6466732284404,7.53379671552417,2.11887999005444,3.55555611968878,0.000377180420460542,0.00210839273898733
"ENSMUSG00000075015",387.162689634744,-2.3110875699357,0.650053052277493,-3.55522916451002,0.000377649784491099,0.00211016211026653
"ENSMUSG00000021069",820.710910564525,-1.08664510506098,0.305733715552864,-3.55422071489884,0.000379100916335034,0.00211741357274993
"ENSMUSG00000021250",452.572271559809,-1.51837182842567,0.427470518968022,-3.55199191769119,0.000382326603997348,0.00213456668879555
"ENSMUSG00000062991",20.1516491212395,-8.85299847186073,2.49367665719977,-3.55017898824222,0.000384969315795495,0.00214845244267922
"ENSMUSG00000074782",25.8898233767439,-7.82935889989376,2.20544578515273,-3.55001195341176,0.000385213659869203,0.00214894747548044
"ENSMUSG00000026627",182.394208111988,2.35453629951228,0.663594723597962,3.54815404008362,0.000387941266483513,0.00216154361030584
"ENSMUSG00000103159",963.845996619608,-1.39935470678159,0.394377800246062,-3.54825932369544,0.000387786218230723,0.00216154361030584
"ENSMUSG00000028161",595.280665101545,-1.29253165126832,0.364400591375124,-3.54700755668574,0.000389633415185775,0.00216834686153567
"ENSMUSG00000097177",390.2668585652,1.85222472076084,0.522319104336555,3.54615541607179,0.00039089559524417,0.00217449455420478
"ENSMUSG00000030600",33.056215208026,-9.56848225981573,2.69900852334733,-3.54518415819926,0.000392338869021548,0.00218076600828523
"ENSMUSG00000096221",33.056215208026,-9.56848225981573,2.69900852334733,-3.54518415819926,0.000392338869021548,0.00218076600828523
"ENSMUSG00000021965",484.15418383535,1.55002343418074,0.437341282346337,3.54419648166956,0.00039381164586846,0.00218719122868295
"ENSMUSG00000103247",20.1478327344543,-8.84843834366858,2.49683105206602,-3.54386747006645,0.000394303398433515,0.00218816198640335
"ENSMUSG00000065870",3088.76475469602,3.04409486746129,0.859568775290151,3.54142094846773,0.000397978093192081,0.00220766714853478
"ENSMUSG00000028811",317.909914954559,1.84547162281877,0.521193056245518,3.5408599571776,0.000398825204079675,0.00221058996095065
"ENSMUSG00000064356",169390.021951353,-1.6540125593655,0.467367067501682,-3.53900108582115,0.000401644200786559,0.00222532162129214
"ENSMUSG00000030880",172.547494334691,-2.24474346433608,0.634528494544754,-3.53765588722155,0.000403695805380011,0.00223579140990045
"ENSMUSG00000039275",474.618694687663,1.43345824386915,0.405316153045546,3.5366422805954,0.000405248151613516,0.00224348886500714
"ENSMUSG00000031917",188.025273162524,-2.24811748838976,0.635810023174739,-3.53583209834349,0.000406492959807053,0.00224947827497234
"ENSMUSG00000026205",20.3543563251289,-8.86866215681122,2.50961822131717,-3.53386904887728,0.000409523923433379,0.00226509598188341
"ENSMUSG00000037262",582.081757979038,-1.25594072699996,0.355408783783533,-3.53379202851921,0.00040964327274302,0.00226509598188341
"ENSMUSG00000006575",20.5494307554479,-8.87555090325842,2.51265320453341,-3.53234218205873,0.000411895998675165,0.00227664053391033
"ENSMUSG00000022637",419.328347541882,-1.50266426017994,0.425459660583006,-3.53186071300118,0.000412646645813733,0.00227987684623858
"ENSMUSG00000095332",37.8811576535619,-6.04921450618849,1.71305572557435,-3.53124210490019,0.000413612978710119,0.00228430175882024
"ENSMUSG00000044551",20.1524123985965,-8.85385991075922,2.50761119705057,-3.53079453512293,0.000414313448533615,0.00228725541139689
"ENSMUSG00000042284",118.748097424024,-2.84111726418415,0.804759102554553,-3.53039469223221,0.000414940160177286,0.00228979967688561
"ENSMUSG00000037643",175.382284204716,-2.37169747793248,0.671815834013256,-3.53027921917911,0.000415121316735244,0.0022898841470889
"ENSMUSG00000025085",195.340772238373,2.92482592721006,0.828845280964182,3.52879601824801,0.000417454770842275,0.00230183627037512
"ENSMUSG00000032086",212.512458653348,-2.60183600094514,0.737513227070193,-3.52784994959488,0.000418949571223009,0.00230915637919205
"ENSMUSG00000025651",559.674344124642,1.32349049010948,0.375287131128931,3.52660771001707,0.000420919916736214,0.00231869939283575
"ENSMUSG00000039768",888.940692594002,1.14589335305801,0.324943280222423,3.52644114466269,0.000421184766946625,0.00231869939283575
"ENSMUSG00000056904",33.3570457843794,7.52078649706021,2.13266613921716,3.52647156475268,0.000421136385328004,0.00231869939283575
"ENSMUSG00000095280",589.812034805537,-1.82112356742051,0.516567846160552,-3.52542958481876,0.000422796560963813,0.00232571797499098
"ENSMUSG00000002486",137.917341207293,2.81959691519488,0.800561894322174,3.52202238851525,0.000428267973349034,0.00235487690483079
"ENSMUSG00000069911",23.5686670477914,-9.07193583320461,2.57598552087521,-3.5217340158505,0.000428734075374458,0.00235650134502195
"ENSMUSG00000104280",19.7454714361037,-8.82000340275382,2.50522829815998,-3.52063858181383,0.000430508965794742,0.00236531527685157
"ENSMUSG00000034353",215.176601649357,-1.99640134340006,0.567229457900887,-3.51956569884087,0.000432253965393878,0.00237395803508086
"ENSMUSG00000060143",390.959093645784,1.72086154066447,0.489209207251516,3.51763931495208,0.000435403732444715,0.00239030589815673
"ENSMUSG00000031722",856.580436917893,-1.13847267832364,0.323698911356967,-3.5170729291337,0.000436333879351152,0.00239446020357764
"ENSMUSG00000027244",418.001219362361,-1.78232828455275,0.506986877833581,-3.51553139238803,0.00043887487099132,0.00240744749454794
"ENSMUSG00000050106",770.047017175949,1.14531498363268,0.326008746506888,3.51314188930352,0.000442840922604759,0.00242823852994595
"ENSMUSG00000035901",800.535048064061,-1.10744036053222,0.315437026062184,-3.5108128375326,0.000446738811925938,0.00244863945067941
"ENSMUSG00000020057",240.508664825229,-1.99722933998751,0.569000715991916,-3.51006472198514,0.000447997633644506,0.00245456481259115
"ENSMUSG00000026923",277.674161940919,-1.78023471284875,0.507303465777323,-3.50921062626876,0.00044943883055633,0.00246148430523254
"ENSMUSG00000049130",136.040506398328,-2.62188865915336,0.74724088763937,-3.50875962828566,0.000450201586852344,0.00246468410375508
"ENSMUSG00000025878",890.509816716694,1.53009089359051,0.43616870053045,3.50802543082454,0.000451445892726526,0.00247051662341464
"ENSMUSG00000032593",152.140046042042,-2.70050323205596,0.770040891721463,-3.50696081349505,0.000453255890976957,0.00247747588547856
"ENSMUSG00000102850",19.5442907869284,-8.80557943246478,2.51075716176166,-3.50714101967805,0.000452949039901906,0.00247747588547856
"ENSMUSG00000027447",559.531905937283,-1.61280861776663,0.459975812520241,-3.50629005670958,0.000454399746385194,0.00248274527041566
"ENSMUSG00000047557",54.9662725885799,-4.37740622609112,1.24898747933367,-3.50476389757443,0.000457012382031869,0.00249603242037738
"ENSMUSG00000097316",32.6145323609545,7.48887962303981,2.13718044094788,3.50409328082675,0.000458164839738601,0.00250133726463854
"ENSMUSG00000035933",145.052657102068,-2.92781218673341,0.836002820529691,-3.50215587176889,0.000461509537499362,0.00251860165385521
"ENSMUSG00000018765",317.410907150588,1.78694631986097,0.510265066199123,3.50199619419691,0.000461786214918247,0.00251911587095071
"ENSMUSG00000063254",35.3439035026778,7.60358247457894,2.17228715236401,3.50026582181102,0.000464794417647637,0.00253452469370495
"ENSMUSG00000034518",411.418311832004,1.63219380063732,0.466326631767539,3.50010848501348,0.000465068848026107,0.00253501997027101
"ENSMUSG00000031379",233.87216858136,2.08641974620746,0.596227888233258,3.49936624465846,0.000466365520326137,0.00254108474315034
"ENSMUSG00000049482",73.5972071312185,-3.59133976562178,1.02666250844276,-3.49807238122403,0.000468633929878126,0.00255243734509952
"ENSMUSG00000079499",89.075426633307,-4.0417666248132,1.15619112340278,-3.49575995093085,0.000472713755053242,0.00257364306625399
"ENSMUSG00000030056",333.247205244975,1.66133483899084,0.475265625086146,3.49559225683471,0.000473010902863081,0.00257424577683507
"ENSMUSG00000006731",395.530794950454,-1.63395057340545,0.467604156113131,-3.49430293132411,0.000475301367240881,0.00258569187450545
"ENSMUSG00000097125",20.5570635290182,-8.88399823906234,2.54307307650238,-3.49341052018881,0.000476892774271108,0.00259230650959102
"ENSMUSG00000006906",83.1962336288031,-4.71315979281755,1.34937158710563,-3.49285536901453,0.000477885262992433,0.00259667919171055
"ENSMUSG00000021242",707.493753942335,-1.19961287601619,0.343480370687444,-3.49252236340398,0.000478481528206641,0.00259889632570774
"ENSMUSG00000002658",638.391976253294,1.41622205503576,0.405691295581688,3.49088597773624,0.000481421665022576,0.00261383756546076
"ENSMUSG00000074102",547.404304638384,1.40641410650506,0.402930209560397,3.49046577579645,0.000482179367179078,0.00261589411498685
"ENSMUSG00000089744",54.7473581889903,-5.355319868409,1.53426442612249,-3.49048037432724,0.000482153024677211,0.00261589411498685
"ENSMUSG00000035105",96.8197585035121,-3.61561575275156,1.03625098086783,-3.48913132002403,0.000484593020138985,0.00262795594228553
"ENSMUSG00000029911",188.402298088463,-2.11910203498563,0.607428590458131,-3.48864388057101,0.000485477466419092,0.00263171864108693
"ENSMUSG00000031370",331.307055820905,1.66388007190862,0.477019557383251,3.48807516621759,0.000486511286759156,0.00263628780858857
"ENSMUSG00000018931",474.362952366911,1.65128198797728,0.473429566578275,3.48791479144822,0.000486803190133282,0.00263683469837985
"ENSMUSG00000015355",318.162881483168,-1.80078584068757,0.51638107742344,-3.48731957738045,0.000487887987399637,0.0026416742909909
"ENSMUSG00000040111",194.817617227886,-2.11288246137477,0.606106135361148,-3.48599418172167,0.000490311668912161,0.00265271677612469
"ENSMUSG00000104010",19.9451255305649,-8.83256834560369,2.53365780628206,-3.48609363257494,0.000490129419443622,0.00265271677612469
"ENSMUSG00000100937",51.631083022318,5.55102604788407,1.59324052174906,3.48411051069061,0.000493775562238107,0.00267041096271898
"ENSMUSG00000042594",332.59125889358,-1.90924027866447,0.54822041762499,-3.48261432315073,0.000496543156190783,0.002684327078123
"ENSMUSG00000070392",472.382183478335,1.96767326797487,0.565099458558685,3.48199460851284,0.000497693712692244,0.00268949396913574
"ENSMUSG00000021115",759.118126201483,1.42009712675884,0.407954652649332,3.48101711191788,0.000499513577780821,0.00269827228811416
"ENSMUSG00000095567",514.359383042442,1.40633531561704,0.404032052191015,3.48075185617244,0.000500008489796693,0.00269988940892567
"ENSMUSG00000033065",212.013294465841,2.88985006584399,0.831367499700361,3.47602001146971,0.000508914310332946,0.00274583035668894
"ENSMUSG00000025429",134.756485873775,-2.56848084504922,0.739824308371368,-3.47174432630284,0.000517088552881362,0.00278775542742404
"ENSMUSG00000025940",155.889924051106,-2.46847703570884,0.711191414790738,-3.47090387253222,0.000518709653673936,0.00279540366443249
"ENSMUSG00000040483",336.295988547056,-1.89545449319757,0.546117095370688,-3.47078403013733,0.000518941195971879,0.00279556031712202
"ENSMUSG00000005417",676.040630514228,1.30210065606882,0.375181470062637,3.47058892820968,0.000519318350032715,0.00279650095901002
"ENSMUSG00000103507",136.923730601391,2.62439260202839,0.756340981846808,3.46985376307421,0.000520741803517043,0.00280307293612468
"ENSMUSG00000034973",376.884466955983,1.78491806306731,0.514441204179048,3.46962500003418,0.000521185484133196,0.00280436787974553
"ENSMUSG00000020570",658.608149024743,-1.16790869391688,0.336665328070686,-3.46904951754243,0.000522303177532804,0.00280928709473916
"ENSMUSG00000002190",107.271355785087,3.05762659820805,0.881534328362102,3.46852811040171,0.000523317775102727,0.0028136481778985
"ENSMUSG00000033885",189.174686390605,-2.14733288621958,0.619116099988535,-3.46838482517147,0.000523596913041005,0.00281405316401602
"ENSMUSG00000028256",132.834095995942,2.80100025375117,0.807700272218863,3.46787087994467,0.000524599285916846,0.00281834332321163
"ENSMUSG00000081485",19.3461632471813,-8.7947925407968,2.53774233022508,-3.465597131769,0.000529055384449078,0.00284007297553982
"ENSMUSG00000038975",771.526755882077,1.1449840603743,0.330457768657185,3.4648423156367,0.0005305424566605,0.00284694896972854
"ENSMUSG00000079179",274.148130589777,-2.39234059881307,0.690548309278005,-3.46440729297325,0.000531401268305394,0.00285044961596448
"ENSMUSG00000027367",581.59014881631,1.28712296894866,0.371692172338527,3.46287348708646,0.000534439618846318,0.00286452166824965
"ENSMUSG00000032740",1120.34708673352,1.07610921496506,0.310751643028667,3.46292365336196,0.000534339987815356,0.00286452166824965
"ENSMUSG00000041879",553.727547443133,1.29097518192545,0.373089472718435,3.4602294525199,0.000539715279066745,0.00289167592474759
"ENSMUSG00000021326",384.789875299289,1.53801301147559,0.444532332898875,3.45984509483469,0.000540486217577039,0.00289468316760519
"ENSMUSG00000024425",200.235668338744,2.10653775279154,0.609262038074635,3.45752339904277,0.000545164896983043,0.00291860865942027
"ENSMUSG00000096926",120.874353599139,-4.61365207310759,1.33445064178656,-3.45734186686053,0.000545532306356805,0.00291944362553039
"ENSMUSG00000042557",1357.14184867612,1.02398519882571,0.296456312173713,3.45408465523138,0.000552164019695488,0.00295289133115875
"ENSMUSG00000083849",24.5297238859018,-7.59360337419128,2.19873128477126,-3.45362956664405,0.000553096540672477,0.00295648623192601
"ENSMUSG00000002477",397.120778411988,1.5570479975729,0.450874022500206,3.45339921989449,0.000553569102645719,0.00295786710535195
"ENSMUSG00000019188",468.128644581756,-1.36111685790954,0.394291247005412,-3.45205953276173,0.000556324966008029,0.00297131947006854
"ENSMUSG00000058099",520.56211475023,-1.3332600656056,0.386232058181661,-3.45196634345281,0.000556517139827424,0.00297131947006854
"ENSMUSG00000034452",112.39915492888,-4.70539533466944,1.36335400336688,-3.45133789393599,0.000557814735869568,0.00297709627296139
