"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000057181",209.250016522231,2.44612164652179,0.564777247406566,4.33112640028309,1.48348486386968e-05,7.24722753831792e-05
"ENSMUSG00000094502",23.6104178763304,-10.0328712698356,2.31737754067678,-4.32940731224382,1.49511180266194e-05,7.30167519863155e-05
"ENSMUSG00000097507",83.4306808202842,-6.30439796792181,1.45647882548917,-4.32852016630206,1.50114589467679e-05,7.32878280753799e-05
"ENSMUSG00000026976",27.4666348391937,-10.2620533520818,2.37093101783964,-4.32828001948047,1.5027832882399e-05,7.33049923387545e-05
"ENSMUSG00000031889",547.100521005692,-1.47473293547204,0.340722218656748,-4.32825584808052,1.50294819044033e-05,7.33049923387545e-05
"ENSMUSG00000084839",27.4666348391937,-10.2620533520818,2.37093101783964,-4.32828001948047,1.5027832882399e-05,7.33049923387545e-05
"ENSMUSG00000020156",396.039012095235,2.5026735980291,0.578258377581359,4.32795043713307,1.50503325273877e-05,7.33830784119236e-05
"ENSMUSG00000074782",51.0196256621165,-5.93825473436167,1.37296790696595,-4.32512275358594,1.52446947402613e-05,7.43068577387847e-05
"ENSMUSG00000038122",108.536150705001,6.83312703128477,1.58082807758318,4.32249852351527,1.54272116108655e-05,7.51481686404597e-05
"ENSMUSG00000010554",589.037366668737,2.02361552084983,0.468682972579882,4.31766383513095,1.57689352667329e-05,7.67880789297795e-05
"ENSMUSG00000090213",484.957248671393,-1.64647577368808,0.381424337180089,-4.31665107124691,1.58414274568509e-05,7.7116313043803e-05
"ENSMUSG00000073147",536.746525654462,-1.63877420363501,0.379840939105336,-4.31436960822316,1.60058969655514e-05,7.78919396792273e-05
"ENSMUSG00000014771",170.553871262993,2.69917640541125,0.625648836590014,4.31420350770988,1.60179344176914e-05,7.79255031571838e-05
"ENSMUSG00000042903",472.322439891887,-1.71048484285243,0.396534687465116,-4.31358188053324,1.60630609169308e-05,7.81199680589524e-05
"ENSMUSG00000047037",417.438019758517,-1.63655273947288,0.379498751130356,-4.31240612676148,1.61487453385694e-05,7.85114915289842e-05
"ENSMUSG00000059456",826.62473618948,-1.32883204932705,0.308205419270613,-4.31151422473948,1.62140341392928e-05,7.88036369084771e-05
"ENSMUSG00000054115",692.135791735571,-1.27044191848368,0.29467359996809,-4.31135303135829,1.62258605916825e-05,7.88358399709344e-05
"ENSMUSG00000030691",643.641808781111,1.52442818091167,0.353631046967077,4.31078717207088,1.62674417395577e-05,7.90125438417028e-05
"ENSMUSG00000024048",1316.93313055647,-1.14329103844293,0.265297721909955,-4.3094642133074,1.63650536441693e-05,7.9461194167829e-05
"ENSMUSG00000029063",1405.23517802081,-1.07750158392067,0.250089818765211,-4.30845841402382,1.64396378433039e-05,7.9797781001167e-05
"ENSMUSG00000029684",530.9910933653,-1.71237916532119,0.397456568321659,-4.30834285253369,1.64482279288783e-05,7.98139203501491e-05
"ENSMUSG00000066867",32.9378830557387,-10.5240923556019,2.44324058303784,-4.30743187087888,1.65160942926248e-05,8.00919620543502e-05
"ENSMUSG00000081817",32.9378830557387,-10.5240923556019,2.44324058303784,-4.30743187087888,1.65160942926248e-05,8.00919620543502e-05
"ENSMUSG00000038388",1258.33291944757,1.20091646874979,0.278941880195189,4.30525695141027,1.66792023985485e-05,8.08570608121512e-05
"ENSMUSG00000020532",1142.29235226243,1.49299194407356,0.346917071059162,4.30359895382302,1.68045739593791e-05,8.14387904892031e-05
"ENSMUSG00000014850",486.563131740588,1.63184137349912,0.379195212335421,4.30343348337335,1.68171353848998e-05,8.14736194629902e-05
"ENSMUSG00000039108",237.686898933184,2.2797544571656,0.52993976978284,4.3019123816652,1.69330273697101e-05,8.19826770672102e-05
"ENSMUSG00000030737",104.249560611947,-4.56250684768855,1.06115564915878,-4.29956420748022,1.71134291307527e-05,8.28032148717141e-05
"ENSMUSG00000056602",542.711548038116,-1.86266004474587,0.433236513932621,-4.29940687094431,1.71255819726751e-05,8.28355766189476e-05
"ENSMUSG00000035711",216.382969929061,-2.42363585525526,0.563940848456501,-4.29767742820673,1.72597091342846e-05,8.34577131631964e-05
"ENSMUSG00000028792",980.578106300011,1.37861803077643,0.320847664620176,4.29679933126039,1.7328192620985e-05,8.37621402874719e-05
"ENSMUSG00000090115",565.024733674399,-1.53232026874234,0.356881291238823,-4.29364134898548,1.75766324983089e-05,8.49359808867914e-05
"ENSMUSG00000047423",220.284929291902,-2.11533796505525,0.492833731925245,-4.29219395513316,1.76916304525582e-05,8.54644442416601e-05
"ENSMUSG00000103651",68.4728930933704,7.59380560633219,1.76969263179229,4.29103080948098,1.77845635517938e-05,8.58860142980702e-05
"ENSMUSG00000022223",123.974885476332,-3.69431629158991,0.861350399278541,-4.2889819226696,1.79493979900897e-05,8.65992756625618e-05
"ENSMUSG00000034867",667.262884563547,1.30310486935111,0.303825716605793,4.28898805508902,1.79489024677468e-05,8.65992756625618e-05
"ENSMUSG00000019773",791.700395984134,-1.25845846538986,0.293490186168943,-4.28790646057736,1.80365011945311e-05,8.69918299738773e-05
"ENSMUSG00000058486",481.538251199931,-1.91283069052414,0.446130321018771,-4.28760521400127,1.8060971688184e-05,8.70821468896889e-05
"ENSMUSG00000104315",364.064876417151,-2.16114676469833,0.504318000438261,-4.28528579749335,1.8250441785003e-05,8.79677097039301e-05
"ENSMUSG00000038446",964.326844943273,-1.06750113935675,0.249176002067351,-4.28412499799321,1.83459754787294e-05,8.84000770127333e-05
"ENSMUSG00000032218",1249.07157964711,-1.14326164256622,0.266985954736929,-4.28210406683271,1.85134356406758e-05,8.91786370756289e-05
"ENSMUSG00000030342",699.530675555502,-1.37268234226274,0.320573658952795,-4.28195612436415,1.85257516076015e-05,8.92096151904801e-05
"ENSMUSG00000025429",246.130948033853,-3.40573154023052,0.795459852214022,-4.28146251599156,1.85669001780204e-05,8.93793711650085e-05
"ENSMUSG00000073676",1498.50539693861,1.31839927400467,0.307949752810355,4.2812155618666,1.85875196233323e-05,8.94502253873315e-05
"ENSMUSG00000046793",32.1540232338553,-10.4894101110478,2.45192764709058,-4.27802595378146,1.88558040420727e-05,9.0712514590219e-05
"ENSMUSG00000019843",369.495552795019,1.80593823127891,0.42222720115696,4.27717168938996,1.89282817726979e-05,9.10323043757383e-05
"ENSMUSG00000006057",695.598021529145,-1.47296676667244,0.34439271600155,-4.27699744574681,1.89430975451117e-05,9.10746640299235e-05
"ENSMUSG00000102837",28.6345393036995,-10.322458169667,2.41381120010511,-4.27641489492531,1.89927115309227e-05,9.12842467017305e-05
"ENSMUSG00000022905",1767.93658481843,-1.04231983891307,0.243760258585475,-4.27600399245384,1.90277811897383e-05,9.13988796007232e-05
"ENSMUSG00000083396",427.865601571718,2.30523124117095,0.539110006565684,4.27599416277962,1.90286208865943e-05,9.13988796007232e-05
"ENSMUSG00000004610",1323.64150868498,1.49293999760977,0.349272023654502,4.27443338286545,1.91623986844547e-05,9.20122906739463e-05
"ENSMUSG00000037326",235.461609424903,-2.48349532619594,0.581232173679774,-4.27281117367086,1.93023908317424e-05,9.2655143324377e-05
"ENSMUSG00000060216",897.625589901047,-1.79141465008163,0.41935450669272,-4.27183831696431,1.93868123262627e-05,9.30309237270708e-05
"ENSMUSG00000089829",76.6435796768388,-3.83446477925923,0.898499075795402,-4.26763352635032,1.97557523066428e-05,9.47713446887337e-05
"ENSMUSG00000080741",29.3682829103953,-6.60950369949873,1.55106728358453,-4.26126175791942,2.03275975952371e-05,9.74220840803666e-05
"ENSMUSG00000033542",94.1235110593728,5.67434713921796,1.33262293372298,4.25802903103686,2.06237171412691e-05,9.88100278585647e-05
"ENSMUSG00000054450",23.2263732337079,-10.0074996419218,2.3504653195264,-4.25766743239514,2.06570940100869e-05,9.89074188562564e-05
"ENSMUSG00000045165",464.172929281351,-1.70106542478567,0.39957918201275,-4.25714226706484,2.07056602784711e-05,9.91086530348417e-05
"ENSMUSG00000003208",95.2647695869553,4.26219702665685,1.00154969542122,4.25560213950673,2.08487159653937e-05,9.97618956184985e-05
"ENSMUSG00000103024",23.6261884129688,-10.0311301948801,2.3582740769604,-4.25358964544496,2.10370663105763e-05,0.000100631394194391
"ENSMUSG00000016554",1891.96233432422,1.09185518135782,0.256803872503368,4.25170839798571,2.1214597262849e-05,0.000101416613026657
"ENSMUSG00000024530",26.0093089518956,-10.1675487930533,2.39157225589623,-4.25140773731004,2.12431020856733e-05,0.000101520865232258
"ENSMUSG00000034993",465.868069632731,-1.48528662279086,0.349374636903668,-4.25127203266443,2.12559798139775e-05,0.000101550393318653
"ENSMUSG00000087187",23.5631062664153,-10.0386597313024,2.3617547249882,-4.25050900717582,2.13285258014526e-05,0.000101832794527313
"ENSMUSG00000097077",23.5631062664153,-10.0386597313024,2.3617547249882,-4.25050900717582,2.13285258014526e-05,0.000101832794527313
"ENSMUSG00000035764",402.295151669147,2.08659237503567,0.490962338530857,4.2500049622534,2.13765779709299e-05,0.000102030083583541
"ENSMUSG00000020669",750.962639702093,-7.49507710506898,1.76405974023175,-4.24876603333419,2.14951272786963e-05,0.000102563624305243
"ENSMUSG00000033790",322.909315325001,2.25433835588414,0.530995410708529,4.24549499001523,2.18111382718607e-05,0.000104038717766877
"ENSMUSG00000033610",164.353150339394,2.69993226905892,0.636280060582326,4.24330799646296,2.20248821296225e-05,0.000105025224348206
"ENSMUSG00000042426",487.935988499531,1.5103291351318,0.356136519743772,4.24087127099021,2.22653812178349e-05,0.000106071940251779
"ENSMUSG00000031299",1976.03086397655,1.06415683271865,0.25094309133271,4.24063012481085,2.22893172280745e-05,0.000106152610700717
"ENSMUSG00000000058",109.774035142514,-3.3849653263447,0.798358465015582,-4.23990660170258,2.23612807165292e-05,0.000106461888939028
"ENSMUSG00000032323",25.5499942918326,-8.85729707482389,2.08912453060789,-4.23971713751627,2.23801618203316e-05,0.00010651832748333
"ENSMUSG00000036845",196.028740408023,-2.60196950143366,0.61378312810197,-4.23923269034757,2.2428508555847e-05,0.000106714928185212
"ENSMUSG00000027312",1080.15200937216,-1.27780312509798,0.301547007134116,-4.23749231419055,2.26030154533241e-05,0.00010751148768652
"ENSMUSG00000041679",230.661719518578,-3.99655164506408,0.943577159742565,-4.23553241385628,2.28010808048968e-05,0.000108351593705778
"ENSMUSG00000054000",122.501532561388,-3.24510635207244,0.766834293377534,-4.2318221551873,2.31805672332167e-05,0.000110120406984748
"ENSMUSG00000070031",774.077455349603,-1.36613569977454,0.322894779156102,-4.2309005532545,2.32757566204313e-05,0.000110537968235939
"ENSMUSG00000031683",691.500749566456,1.2784220779793,0.30218666384393,4.23057080586312,2.33099054628475e-05,0.000110665473508082
"ENSMUSG00000039096",104.396845859745,6.77895270757429,1.60259681447203,4.22998014619641,2.33711937568257e-05,0.000110921705122017
"ENSMUSG00000028669",457.881387413812,-1.62855791684677,0.385049701720302,-4.22947455762412,2.34237766378414e-05,0.000111136472630059
"ENSMUSG00000033940",1061.37724122918,-1.03088065048739,0.243774803937023,-4.22882362671782,2.34916413844778e-05,0.000111423589407791
"ENSMUSG00000034640",426.497338681343,1.59486638716336,0.377287050593052,4.22719620155637,2.36621330240832e-05,0.000112197145609032
"ENSMUSG00000026229",2215.81820673189,1.1387845447257,0.269454849289061,4.2262536663575,2.37614122140564e-05,0.000112632660335485
"ENSMUSG00000030301",188.651392418371,3.78554134496695,0.896038428657606,4.22475334081177,2.3920262628827e-05,0.000113350191056702
"ENSMUSG00000002910",270.860314246684,-2.40628502586449,0.569651881402415,-4.22413249990591,2.39862907059201e-05,0.000113617585522243
"ENSMUSG00000045039",133.356941360609,3.47433082482313,0.822505556474829,4.22408188914095,2.39916809325615e-05,0.000113617585522243
"ENSMUSG00000039298",1058.75530667941,1.06403446263026,0.252005274844377,4.22227059845212,2.41853502959224e-05,0.000114498977244187
"ENSMUSG00000083364",197.445976232896,2.56110152751433,0.606797967595509,4.22068244174074,2.43563844060288e-05,0.000115272691605055
"ENSMUSG00000021540",855.877915678665,1.29272566324826,0.306446471753194,4.21843872390672,2.45999804294704e-05,0.00011638923324917
"ENSMUSG00000021124",396.214948715652,2.65650563425209,0.629956191356177,4.21696884752118,2.47608166221829e-05,0.000117113640928446
"ENSMUSG00000020482",522.116134712184,1.82051427671977,0.431745884363778,4.21663377151234,2.47976209249375e-05,0.000117251133999104
"ENSMUSG00000009905",486.186498084377,1.83378085469214,0.435126997083954,4.21435780124286,2.50489911659364e-05,0.000118376965555878
"ENSMUSG00000049988",109.405549528081,-3.64267263308749,0.864352558590517,-4.21433661170336,2.50513427998717e-05,0.000118376965555878
"ENSMUSG00000025266",946.388549035668,1.42129252662892,0.33731617611421,4.21353207249597,2.51407868023535e-05,0.000118762601164499
"ENSMUSG00000025264",253.90718121002,3.17881065644282,0.75469812019751,4.21202938151071,2.5308661448186e-05,0.000119518379717462
"ENSMUSG00000063911",22.3952018019095,-9.9635524139094,2.36619202368806,-4.21079621356331,2.54472220537777e-05,0.000120135297138965
"ENSMUSG00000027831",25.1150553735436,-10.1328288304161,2.40925677608736,-4.20579032130892,2.60171364738694e-05,0.000122711192223829
"ENSMUSG00000059834",352.268691103897,1.91390012477419,0.455082906070474,4.20560759203248,2.60381678996792e-05,0.000122772188861971
"ENSMUSG00000040236",338.255126699647,2.49229190752571,0.592715826065816,4.20486816434182,2.61234383519164e-05,0.000123135945888277
"ENSMUSG00000021395",820.744869103903,1.61304829393647,0.383627066533559,4.20473015241579,2.61393832045832e-05,0.000123172803853987
"ENSMUSG00000097136",33.8439067511165,-8.91349178608557,2.12015738249816,-4.20416515286375,2.62047555329047e-05,0.000123442476421163
"ENSMUSG00000025616",850.8752729491,1.35321482883512,0.322046804620896,4.20191975023035,2.64660961579993e-05,0.000124634840527838
"ENSMUSG00000042195",64.0790805693491,7.49861021835932,1.78482821646733,4.20130640538682,2.65379127322063e-05,0.000124934229536496
"ENSMUSG00000026435",99.4465165086363,6.66230211175698,1.58673657854471,4.19874489681669,2.68398479216164e-05,0.000126316440435822
"ENSMUSG00000085957",22.779246444532,-9.98960753583614,2.37982507439851,-4.19762260819148,2.69731631795357e-05,0.000126904463264613
"ENSMUSG00000026170",76.4100563028064,-3.43989716295889,0.820575024231035,-4.19205686424887,2.76436681253039e-05,0.0001298978193154
"ENSMUSG00000028410",2410.98065773259,1.05153028440386,0.250836532092278,4.19209385344646,2.76391601778806e-05,0.0001298978193154
"ENSMUSG00000038047",954.920202629625,1.38689776668013,0.331018764735496,4.18978594095217,2.79217729613196e-05,0.000131163977787618
"ENSMUSG00000042272",273.069287964943,3.72923602909292,0.890141674583649,4.18948593867062,2.79587105395893e-05,0.000131296807022811
"ENSMUSG00000025872",330.872647760836,1.83950174311507,0.439105315629723,4.18920399648779,2.79934668231286e-05,0.000131419313586809
"ENSMUSG00000023075",725.694233915487,-1.49916757775962,0.357942079592428,-4.18829655196354,2.81056106816401e-05,0.000131904938799685
"ENSMUSG00000021975",556.170358339565,-1.63582998536969,0.390619581541222,-4.18778285234803,2.81692839307873e-05,0.000132162852091243
"ENSMUSG00000008193",24.8256339507514,-10.1004128824516,2.41194205046149,-4.18766814091532,2.81835211728504e-05,0.000132188736837636
"ENSMUSG00000029413",226.74025431626,-2.97771385677961,0.711114376967856,-4.18739088003871,2.82179612573998e-05,0.000132309333343929
"ENSMUSG00000030400",218.93883609806,2.39209612434787,0.571324687157943,4.18692939079416,2.8275374088776e-05,0.000132455622933175
"ENSMUSG00000039068",1414.95212437515,1.34306180773099,0.320774422488919,4.18693547107044,2.82746169339562e-05,0.000132455622933175
"ENSMUSG00000097230",432.443488602493,1.63384590851021,0.390213828761883,4.18705281074807,2.82600088229324e-05,0.000132455622933175
"ENSMUSG00000056310",473.914333854633,1.701780229966,0.406503088084376,4.18638942691813,2.83426907562498e-05,0.000132729950316339
"ENSMUSG00000029213",765.094859088712,-1.28819365406245,0.307720393837923,-4.18624725516548,2.8360440466048e-05,0.000132772055906369
"ENSMUSG00000000530",78.7400163249739,-3.92400877811674,0.937459002204327,-4.18579241213737,2.84172972424587e-05,0.000132997162364443
"ENSMUSG00000031893",21.6271125166645,-9.90958393617307,2.36853638288906,-4.18384281861261,2.8662232393403e-05,0.000134019364852436
"ENSMUSG00000045094",21.6271125166645,-9.90958393617307,2.36853638288906,-4.18384281861261,2.8662232393403e-05,0.000134019364852436
"ENSMUSG00000096464",21.6271125166645,-9.90958393617307,2.36853638288906,-4.18384281861261,2.8662232393403e-05,0.000134019364852436
"ENSMUSG00000063800",745.544279320474,1.34498376895892,0.321595308742102,4.1822244678249,2.8867075299562e-05,0.000134893956370549
"ENSMUSG00000039840",1022.99538486546,-1.34718940767034,0.32231009470792,-4.17979278275841,2.91774844177523e-05,0.000136302461105919
"ENSMUSG00000074264",142.514726842272,-3.08513817624461,0.738136504466607,-4.17963094573407,2.91982554246777e-05,0.000136357471960163
"ENSMUSG00000070462",360.142530238785,-1.79310512749937,0.429068436762772,-4.17906556126094,2.9270930189964e-05,0.000136654767708551
"ENSMUSG00000022555",227.533074215363,-2.67824237703575,0.640898507048609,-4.1788869026537,2.92939307723611e-05,0.000136720042049945
"ENSMUSG00000028409",1302.25994918041,1.10273767831878,0.264006637699972,4.17693164052933,2.95467774149269e-05,0.000137857678926709
"ENSMUSG00000034543",636.998532866956,1.66108272055182,0.397732681831875,4.17637975562184,2.96185194793757e-05,0.000138149888242418
"ENSMUSG00000023088",999.575025967297,1.54279155826117,0.369465548364921,4.17573861781925,2.97020718356708e-05,0.000138496987682846
"ENSMUSG00000002603",1130.05978006178,-1.37863362646018,0.330229436620161,-4.17477509143415,2.98280589372209e-05,0.000139041680636326
"ENSMUSG00000065226",102.408772215561,5.62459169402108,1.34739291862542,4.17442574936431,2.98738629297234e-05,0.000139212384922126
"ENSMUSG00000062683",651.524511273276,1.57795391786343,0.37807479827448,4.17365538529719,2.99751055908968e-05,0.000139641249432208
"ENSMUSG00000080727",22.4425134118246,-9.95735449662537,2.38591844113273,-4.17338427205334,3.00108133034727e-05,0.000139764644813316
"ENSMUSG00000001323",245.047026019464,-1.99013689020018,0.477017850491363,-4.17203861061005,3.01886464495052e-05,0.000140549659560212
"ENSMUSG00000029528",954.156139294805,-1.37661589585677,0.329989732906471,-4.17169311218218,3.02344664055654e-05,0.000140719765502599
"ENSMUSG00000057177",1057.87552882679,-1.00077777073989,0.240003564704646,-4.16984544363526,3.04806279369532e-05,0.000141778410216715
"ENSMUSG00000030835",998.60488082907,1.55010023370882,0.371873438189505,4.16835426927937,3.06806820478306e-05,0.000142665171522412
"ENSMUSG00000073838",558.047052210812,1.3962344230643,0.335141497964819,4.16610426205967,3.09849035939578e-05,0.000144035619006687
"ENSMUSG00000069793",774.972698119269,1.42006809143266,0.341010826432536,4.16429034317948,3.12322467810632e-05,0.000145096423216101
"ENSMUSG00000094546",24.3311955516603,-10.0870274591431,2.42375773751905,-4.16173089537741,3.15844423051518e-05,0.000146687671845526
"ENSMUSG00000061028",171.124133595373,2.91891092582609,0.701755513557922,4.15944138582841,3.19026874160598e-05,0.000148074965872642
"ENSMUSG00000041642",866.76502191681,-1.36793187349482,0.328983226779027,-4.15805962780479,3.20962254848841e-05,0.000148836550053643
"ENSMUSG00000060671",212.46802661423,2.44474620210037,0.587942546572966,4.15813792750746,3.20852285673019e-05,0.000148836550053643
"ENSMUSG00000073678",65.5713688357348,-4.30322738281869,1.03491057355393,-4.15806688305562,3.20952063599343e-05,0.000148836550053643
"ENSMUSG00000035834",314.950985188943,1.87729376988435,0.451496038085524,4.15794073818371,3.21129299604882e-05,0.000148868472559951
"ENSMUSG00000005514",655.916664307677,1.34526500367321,0.323582706711039,4.15740698057309,3.2188026913265e-05,0.000149170987458938
"ENSMUSG00000020932",628.291043124351,-8.8801621378335,2.13628446277651,-4.15682569085018,3.22700011766055e-05,0.000149505179656529
"ENSMUSG00000041530",922.202811828668,1.08343746824764,0.26072189747235,4.15552923920607,3.24535435966469e-05,0.000150309583679062
"ENSMUSG00000027115",1068.90472738291,-1.01012991123059,0.243328382951608,-4.15130326753325,3.30587364826548e-05,0.000153065786909152
"ENSMUSG00000057672",500.27079677629,1.4638533493036,0.352747213599062,4.14986509565301,3.32671280528633e-05,0.000153983631802551
"ENSMUSG00000090157",36.3156058507177,-7.20548858226934,1.73678916036805,-4.14874110611238,3.34308625823116e-05,0.000154694275300751
"ENSMUSG00000058254",23.2421437703463,-10.0060800920618,2.41254435354854,-4.14752171388854,3.36093602740212e-05,0.000155472777660631
"ENSMUSG00000034795",105.582933426573,3.75168043227615,0.904716687371355,4.14680140716384,3.37152255071676e-05,0.000155914918689187
"ENSMUSG00000051790",130.37958762777,3.32093765740016,0.800920960697012,4.14639873391511,3.37745453222002e-05,0.000156141607971708
"ENSMUSG00000040687",721.780316142532,1.26294469996672,0.30469347933503,4.14496792882801,3.39861273428629e-05,0.000157071861094652
"ENSMUSG00000052632",421.911013064502,-1.82876963483626,0.441230621736251,-4.14470244073273,3.40255249318077e-05,0.000157206014154609
"ENSMUSG00000021877",1379.46598260199,-1.10949249524828,0.267792777880993,-4.14310088579513,3.42641122672403e-05,0.000158260109036897
"ENSMUSG00000084869",25.6833239164424,-7.59973766806694,1.83516254833015,-4.14117957833331,3.4552430476485e-05,0.000159543190250696
"ENSMUSG00000041346",221.879653788062,-2.73500647735729,0.660495929608905,-4.14083774744342,3.46039676711083e-05,0.000159732504849674
"ENSMUSG00000000275",1269.56527331651,-1.19384352747376,0.288340978061905,-4.14038800692923,3.46718854163606e-05,0.000159948603477362
"ENSMUSG00000104453",29.6413294306387,-7.14104700691059,1.72505449828764,-4.13960661184855,3.47901892720763e-05,0.000160445536712931
"ENSMUSG00000021810",825.665804131342,1.14022335467584,0.275534453410147,4.13822424224587,3.5000420742452e-05,0.000161365990886505
"ENSMUSG00000021123",186.705070231579,-3.42906005154815,0.828679736151694,-4.13797985150736,3.50377130854139e-05,0.000161488808957674
"ENSMUSG00000020901",335.106110375174,-2.63323403106258,0.6368239474181,-4.13494819367048,3.55034717815475e-05,0.000163536046410355
"ENSMUSG00000032459",361.078008676503,2.46209163073758,0.595510237655662,4.13442368418395,3.55846473011148e-05,0.000163860166597084
"ENSMUSG00000070034",962.162281378313,1.10382620842654,0.267165620248141,4.13161771114607,3.60219146587494e-05,0.000165722672021846
"ENSMUSG00000020224",757.390892409957,1.21413860539538,0.293874538629151,4.13148621537281,3.60425308723447e-05,0.000165767210404694
"ENSMUSG00000028107",342.677731554191,1.94565893122019,0.47101790440656,4.13075365717052,3.61575882702919e-05,0.000166245944977057
"ENSMUSG00000015748",500.23109536805,1.49664303742952,0.362403340650778,4.12977163715422,3.63123739572997e-05,0.000166856404006883
"ENSMUSG00000020114",2117.61210077827,1.1802703207937,0.285805280807926,4.1296309062494,3.63346073922174e-05,0.00016690797377534
"ENSMUSG00000020929",1494.65937452436,1.49694398641973,0.362565988320562,4.12874906814537,3.64742195050687e-05,0.000167447817527964
"ENSMUSG00000039356",477.959927665003,1.48871090297966,0.360675840758933,4.12755925056448,3.66633981484778e-05,0.000168163525728525
"ENSMUSG00000054191",1018.40175126728,-1.11941717945181,0.271198612828159,-4.1276655797687,3.66464541823372e-05,0.000168163525728525
"ENSMUSG00000100153",200.840190840354,2.53866188950821,0.615046728424501,4.127591892101,3.66581958034951e-05,0.000168163525728525
"ENSMUSG00000081738",61.0802751949252,7.42945775000922,1.80047610842007,4.12638507962687,3.68510020463772e-05,0.000168972879619187
"ENSMUSG00000027669",373.466505832206,2.59379833419361,0.629128697423614,4.12284218605135,3.74226095407816e-05,0.000171541983074904
"ENSMUSG00000066952",73.6840418246911,-3.57310175635184,0.866850200538452,-4.12193681691759,3.75700257018685e-05,0.000172113635422975
"ENSMUSG00000047678",37.4777848573534,-10.6959678963498,2.59501596095712,-4.12173491696167,3.76029750278024e-05,0.000172212537295002
"ENSMUSG00000026526",764.040586791828,1.50284862780821,0.364655509922461,4.12128320268017,3.76767925001705e-05,0.000172498489130198
"ENSMUSG00000024339",723.235378754315,3.45011827824458,0.837539668566527,4.11934909799504,3.79944150191966e-05,0.00017379521342064
"ENSMUSG00000042660",408.250635081463,1.82016309622761,0.44185142026875,4.11940080473324,3.79858906669377e-05,0.00017379521342064
"ENSMUSG00000028042",257.724519311952,-1.92947863938236,0.468451311428387,-4.11884563520392,3.80775106685528e-05,0.000174122770505156
"ENSMUSG00000027896",82.9494928599187,-3.41337509228578,0.829260976836657,-4.11616510077035,3.85228403852134e-05,0.000176106072798387
"ENSMUSG00000067818",23.547335729777,-10.0397180376583,2.4392645757453,-4.11587907990289,3.857064919023e-05,0.00017627147153292
"ENSMUSG00000031562",407.468893357946,2.77686991963401,0.674689836406747,4.11577256658114,3.85884674345545e-05,0.0001762997522123
"ENSMUSG00000047146",480.592625450198,2.05641671109093,0.499698736397741,4.11531301022562,3.86654346397502e-05,0.000176491816833476
"ENSMUSG00000004446",616.968310044984,-1.36531052405058,0.332065333930805,-4.11157198461157,3.92974310419888e-05,0.000179322624071495
"ENSMUSG00000021392",1003.2238814851,1.17275529150149,0.2853324119147,4.11013695791449,3.95424515175694e-05,0.000180386404620775
"ENSMUSG00000020623",117.526587237836,3.25673810938274,0.792847028798885,4.10765001455135,3.99705164302471e-05,0.00018222949129808
"ENSMUSG00000025779",85.1991111512081,-4.10689581759705,0.999802504345949,-4.10770707189187,3.99606463384172e-05,0.00018222949129808
"ENSMUSG00000059108",1112.97841612333,-7.68569129416295,1.87236636084639,-4.10480099134482,4.04663086018609e-05,0.000184434387280701
"ENSMUSG00000024480",2148.09937914443,-1.13789409333363,0.277231070511645,-4.10449698597485,4.05195554010123e-05,0.000184621563067011
"ENSMUSG00000104280",39.693862646883,-5.04255793971981,1.2286947694366,-4.10399560993656,4.06075171148798e-05,0.000184966752387158
"ENSMUSG00000052087",224.73677340674,-2.34173888123466,0.570701492690279,-4.10326398516278,4.07361989933615e-05,0.000185497158468118
"ENSMUSG00000015671",1534.97672201529,-1.07603847812382,0.262309119908586,-4.10217715075563,4.09280715170439e-05,0.000186314905743804
"ENSMUSG00000040327",137.195582834654,3.77668852780434,0.921323177049963,4.09920060830026,4.14579579877998e-05,0.000188557211262243
"ENSMUSG00000021671",139.961687624415,2.91780567576318,0.711927249658894,4.09846044966138,4.15907286073772e-05,0.000189104335620645
"ENSMUSG00000025212",383.327876875299,-1.98863111021151,0.485420531147406,-4.0967181703479,4.1904855283599e-05,0.000190475472636905
"ENSMUSG00000024812",87.0550908897507,5.56335105441304,1.35835844807778,4.0956428417593,4.20998551503332e-05,0.000191304467693016
"ENSMUSG00000022022",134.719660413849,2.9978041698656,0.732405231484358,4.09309497119509,4.25653276581422e-05,0.000193361642783871
"ENSMUSG00000020346",602.139909990114,1.30303141418818,0.318507379061092,4.0910556547522,4.29414056040496e-05,0.000195011614005928
"ENSMUSG00000068580",141.956941649775,3.53137990321596,0.863429713376042,4.08994484265331,4.31475785253124e-05,0.00019588923116658
"ENSMUSG00000028633",700.372475130077,1.30434655664427,0.318957348980845,4.08940744212983,4.32476597708017e-05,0.000196284812714246
"ENSMUSG00000024940",101.081122066215,3.78157303182693,0.92474249381423,4.08932546857374,4.32629452244799e-05,0.000196287006537617
"ENSMUSG00000095753",25.6252643092731,-10.145480972598,2.48100295014244,-4.08926598495803,4.32740402301416e-05,0.000196287006537617
"ENSMUSG00000021390",74.6896195140811,-4.64694744315008,1.13640879317068,-4.08915125531958,4.3295447461008e-05,0.000196325362866114
"ENSMUSG00000020134",903.617744167973,-1.29978606854365,0.317880297260617,-4.0889167392404,4.33392367218207e-05,0.000196465158333158
"ENSMUSG00000087779",20.8274821581428,-9.85806548443926,2.41136592819428,-4.08816653216186,4.34795990607821e-05,0.000197042523815365
