"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000034471",460.633320213609,-1.80273442661644,0.44291376949863,1.05299168681774e-05,4.51079279555297e-05
"ENSMUSG00000038421",421.190305672975,-5.81900540644901,1.64586072863532,1.05353818593353e-05,4.51183923631716e-05
"ENSMUSG00000032601",492.562583824381,2.32436859998676,0.587509550804,1.05810250355277e-05,4.53008668641793e-05
"ENSMUSG00000034022",994.975998497436,1.46436384349434,0.352656854328341,1.05928863105153e-05,4.53386467114918e-05
"ENSMUSG00000005102",740.850112931229,1.58219229120621,0.382964950951931,1.06486886003206e-05,4.55644230765796e-05
"ENSMUSG00000018774",625.038698431767,-2.02955162568395,0.505578346035658,1.07463532667732e-05,4.5969142670389e-05
"ENSMUSG00000024544",221.776856321647,2.92576992890602,0.758740272046071,1.07804347886495e-05,4.61017218446715e-05
"ENSMUSG00000026094",3111.14781192394,-1.11310932260791,0.262418117554887,1.08182901871893e-05,4.62503591651057e-05
"ENSMUSG00000070583",725.470999918796,-1.63195674744967,0.397624640996699,1.09556832596842e-05,4.68109317068762e-05
"ENSMUSG00000039206",956.879439489898,-1.87836218537306,0.465261854565594,1.10757306194874e-05,4.73103240109663e-05
"ENSMUSG00000001128",298.089668853638,-2.50318602566033,0.639554551697966,1.1135644065217e-05,4.75526402315861e-05
"ENSMUSG00000028064",257.443361918147,-2.95143298732351,0.771295597206336,1.11701333528282e-05,4.7686279904024e-05
"ENSMUSG00000015533",73.6831074620653,8.50068541313144,3.19847712294311,1.12027632029233e-05,4.78119073346033e-05
"ENSMUSG00000076498",156.569157321449,-3.63760920415229,0.97412167277133,1.12269665662103e-05,4.79015101077317e-05
"ENSMUSG00000090386",75.3269777205026,8.53087328232177,3.2086016747852,1.12414767756333e-05,4.79497162238371e-05
"ENSMUSG00000038587",700.689059860983,-4.96989057591573,1.38004805342383,1.12623992025203e-05,4.80252378447374e-05
"ENSMUSG00000063911",62.6052623210212,-10.1813395685236,3.84750233845403,1.14176761779066e-05,4.86595739822917e-05
"ENSMUSG00000085762",76.0738305661209,8.54263483641537,3.21480628776597,1.14439925377919e-05,4.87578095310203e-05
"ENSMUSG00000042901",2556.3784171516,-1.09662737098179,0.259076925760833,1.14813323933162e-05,4.89029418829723e-05
"ENSMUSG00000085206",51.2602996832839,-9.90504510667921,3.75027165894838,1.15396418033859e-05,4.91232713095944e-05
"ENSMUSG00000103291",280.037820805,-2.83135910159355,0.736479300710452,1.15372376378349e-05,4.91232713095944e-05
"ENSMUSG00000020949",1773.5000772515,2.25540662862146,0.569635349170885,1.15429907125934e-05,4.91235200536791e-05
"ENSMUSG00000039963",177.058947244301,3.16029360368163,0.824881698094669,1.16561292946165e-05,4.9590867551818e-05
"ENSMUSG00000064941",174.542583430394,-7.58182533499967,2.15862782474311,1.16776979660036e-05,4.96543300867182e-05
"ENSMUSG00000000168",1026.13034727648,1.51983129768871,0.368539520902742,1.17403346800454e-05,4.99064511498857e-05
"ENSMUSG00000030201",2972.62332179909,1.51429780159751,0.367463946894913,1.19204181061586e-05,5.06431194954019e-05
"ENSMUSG00000041073",50.3927604465895,-9.87614104131894,3.74804224930717,1.20138919329715e-05,5.10112038302991e-05
"ENSMUSG00000021098",73.3094541826627,8.48479801034257,3.20354259769655,1.20688786790908e-05,5.12301079898057e-05
"ENSMUSG00000082996",46.7502332734869,-9.76892334663561,3.71363814204502,1.22365825930246e-05,5.19272147615872e-05
"ENSMUSG00000044626",52.7816987729079,-9.93624572406019,3.77371164864047,1.22655062079261e-05,5.20203813006048e-05
"ENSMUSG00000024966",4765.5923792468,1.03344241525146,0.243572237525389,1.2295505217987e-05,5.21328024422971e-05
"ENSMUSG00000050148",337.128977470769,2.456900334302,0.629112258630444,1.23519021241498e-05,5.235705474487e-05
"ENSMUSG00000029587",530.413214732527,2.35770033348095,0.603086544599831,1.23869774164355e-05,5.24908276610745e-05
"ENSMUSG00000027845",1649.96630715713,-1.3483188832142,0.324751469330075,1.23956931011793e-05,5.25128553653535e-05
"ENSMUSG00000052062",290.845840981163,5.06834924188252,1.41166311009769,1.24192557929377e-05,5.25977502787993e-05
"ENSMUSG00000059552",1212.11509059043,1.5305706518239,0.373747449241318,1.24730775264509e-05,5.28065889665621e-05
"ENSMUSG00000066000",72.7127280948128,8.46888511169563,3.20309835642274,1.2475640651421e-05,5.28065889665621e-05
"ENSMUSG00000024830",753.128922247787,-1.83317145293198,0.455730072292971,1.25392559650978e-05,5.30457784933252e-05
"ENSMUSG00000074622",59.3829603188824,-10.087526852929,3.83470547693222,1.25510261692725e-05,5.3080529654694e-05
"ENSMUSG00000020740",1204.12832719095,-1.44920294871933,0.351794385541539,1.25942042446602e-05,5.32480530072308e-05
"ENSMUSG00000033788",53.2888318027826,-9.94403504058221,3.78326547801256,1.26794641185521e-05,5.35933521590783e-05
"ENSMUSG00000000078",3821.37937353246,1.22027260345942,0.292097117820916,1.28016600633439e-05,5.40945324329639e-05
"ENSMUSG00000019856",96.5793969672223,6.80446970271085,1.76881141608538,1.28113414388722e-05,5.41201234694178e-05
"ENSMUSG00000017286",1548.0955058845,1.64070081620265,0.402460692923878,1.28226208898031e-05,5.41524490138248e-05
"ENSMUSG00000028998",2242.23704276251,1.39363694927959,0.337111435597363,1.2959354754344e-05,5.46989559309021e-05
"ENSMUSG00000035186",70.9673781063376,-5.92977447967333,1.71959909265048,1.30038856120665e-05,5.4871398615755e-05
"ENSMUSG00000020697",1409.201987488,2.1045800394935,0.531349225148287,1.31074260630694e-05,5.52926712900714e-05
"ENSMUSG00000004473",77.7916677299075,8.55699335759288,3.23912045340076,1.31495242944283e-05,5.54545898846102e-05
"ENSMUSG00000021365",900.484530797741,-1.53055084376497,0.374517484140611,1.31613909097908e-05,5.54889593030972e-05
"ENSMUSG00000065642",59.5966397026473,-10.0817170316754,3.8459304027284,1.33688422689293e-05,5.63476697438863e-05
"ENSMUSG00000030319",121.541473854292,5.56893342597376,1.54352031970479,1.34980843829401e-05,5.68602995916797e-05
"ENSMUSG00000032267",291.637261022512,2.33616380668645,0.597411131622962,1.35083708960702e-05,5.68875794379216e-05
"ENSMUSG00000040016",352.323962340878,2.09435069405579,0.530472762414139,1.35271862814419e-05,5.69507512678078e-05
"ENSMUSG00000026579",506.715286672544,-2.02719322232706,0.51348187126802,1.38075880568844e-05,5.80985011559267e-05
"ENSMUSG00000003528",540.173140143328,1.88473645165839,0.472758976739156,1.38979727891474e-05,5.84562618011062e-05
"ENSMUSG00000031669",1150.49839272902,-1.50326314061014,0.368619245145542,1.39818195167934e-05,5.87819159578173e-05
"ENSMUSG00000030774",1174.95854033387,2.07586195332897,0.524236794021311,1.41102891429313e-05,5.93053228082269e-05
"ENSMUSG00000079363",55.0837292403156,-9.9647922249539,3.81579758619852,1.41935615860171e-05,5.96385254482547e-05
"ENSMUSG00000031563",387.246164072109,2.72787465697703,0.714664229989049,1.4243424379628e-05,5.98311993706996e-05
"ENSMUSG00000034282",103.572825134062,5.92753863643033,1.61562138116608,1.42830563707748e-05,5.99808012825027e-05
"ENSMUSG00000001482",1018.65471485636,1.98629770783675,0.50291677357549,1.45593188666543e-05,6.10722313459629e-05
"ENSMUSG00000037211",71.369035733048,8.42336243543678,3.21031647755735,1.45584223620064e-05,6.10722313459629e-05
"ENSMUSG00000030822",1095.81307626455,-1.6541914390146,0.410783982345153,1.45693528779697e-05,6.10971542458456e-05
"ENSMUSG00000038022",71.5934696810558,8.42719087881512,3.2120140746191,1.45989860834944e-05,6.12042300591093e-05
"ENSMUSG00000039263",540.2185786764,2.77766518593987,0.731493989849816,1.46634084841618e-05,6.14570536945679e-05
"ENSMUSG00000029782",2105.47402073965,-1.22723950723428,0.296177112077863,1.47257388157977e-05,6.17009696270121e-05
"ENSMUSG00000032086",563.044208623267,1.81925176234632,0.455597504670322,1.47701829897481e-05,6.18524717682888e-05
"ENSMUSG00000074211",187.629325336586,2.87653124615949,0.759322645647372,1.47886618093851e-05,6.19124879843832e-05
"ENSMUSG00000006127",1401.63660677293,-1.13199074645952,0.271590362682877,1.49503224044241e-05,6.25717306351687e-05
"ENSMUSG00000044763",1287.42186262672,1.80310946870371,0.45276440260048,1.51846803759096e-05,6.35169776777681e-05
"ENSMUSG00000046916",291.062523995562,5.05289093087442,1.43028435752796,1.53368626280208e-05,6.41355804408188e-05
"ENSMUSG00000065208",278.076636786926,-4.00583439660073,1.09983927568375,1.53465385222904e-05,6.41580715763857e-05
"ENSMUSG00000022641",2400.04302176508,1.94695167398816,0.492045813439492,1.54795974308751e-05,6.46781164415154e-05
"ENSMUSG00000066682",143.927370687316,-5.00109081344179,1.43797723781366,1.55810212124905e-05,6.50836781424933e-05
"ENSMUSG00000060671",472.688699534066,1.88980778807321,0.478633563853439,1.56946326595991e-05,6.55399079650785e-05
"ENSMUSG00000013701",1569.5918435766,1.11615024875693,0.268235455512319,1.58242757567764e-05,6.60628111781083e-05
"ENSMUSG00000022765",1319.00022889616,-1.27817191829218,0.310847189755528,1.586739103042e-05,6.61872815571778e-05
"ENSMUSG00000030468",254.589386052264,-2.5408132620558,0.666460669507926,1.5863187768422e-05,6.61872815571778e-05
"ENSMUSG00000061132",156.666677408091,-4.30261156195384,1.185401305466,1.58630171386792e-05,6.61872815571778e-05
"ENSMUSG00000080465",57.86901802778,-7.33240585965007,2.25376052407669,1.58751296165343e-05,6.62010642584471e-05
"ENSMUSG00000014771",372.021231190718,2.20324529374603,0.567216516605878,1.60085413776519e-05,6.67387640957736e-05
"ENSMUSG00000028869",2733.48143812817,1.23038966383159,0.297286240833351,1.60783759404169e-05,6.7011187720403e-05
"ENSMUSG00000093956",14734.4059213576,-5.36718936192355,1.54723963804789,1.61787447955125e-05,6.73918752935843e-05
"ENSMUSG00000020311",1255.30966968447,-1.22866017310039,0.298370180115316,1.62537224161597e-05,6.76664311073197e-05
"ENSMUSG00000030725",71.8903581571234,8.42002826165277,3.22574083089555,1.6298270790995e-05,6.78329759238263e-05
"ENSMUSG00000033182",337.225076003116,-3.73058933823178,1.02063618496712,1.63257289598564e-05,6.79283187407181e-05
"ENSMUSG00000068329",1737.83110628319,-1.39004090810611,0.341844301144755,1.66937288251093e-05,6.94401442268198e-05
"ENSMUSG00000036086",1360.13551515947,-1.24272249679542,0.302645506301368,1.68306489848326e-05,6.99901834803806e-05
"ENSMUSG00000022110",1780.91024462904,1.10800384344163,0.2678554704955,1.70958939738837e-05,7.10734060529407e-05
"ENSMUSG00000028618",3223.09356666229,-1.20185780596177,0.292059149518357,1.71209712073144e-05,7.1157844976057e-05
"ENSMUSG00000019951",1812.461676725,1.12018828581073,0.270853497780126,1.71635377225371e-05,7.13149052768595e-05
"ENSMUSG00000020077",8704.94370978124,1.43314995187623,0.350156057284256,1.72109967718017e-05,7.14922011146987e-05
"ENSMUSG00000057722",275.320798594635,-5.22980403073352,1.48521379593945,1.72649279895638e-05,7.16962753702917e-05
"ENSMUSG00000049709",69.9503556112633,8.37315490698265,3.2192282756159,1.72810332142988e-05,7.17431993482387e-05
"ENSMUSG00000020561",1554.89285998228,2.1990499538586,0.568658292668442,1.73287523571456e-05,7.19213077397349e-05
"ENSMUSG00000005882",608.808213437445,3.28995825133789,0.893307794453712,1.74579718761055e-05,7.24173554149429e-05
"ENSMUSG00000102302",777.669776117176,-1.46739180124127,0.363536347333519,1.74548064313062e-05,7.24173554149429e-05
"ENSMUSG00000035004",1769.25030168471,-1.11541575992361,0.269873825924408,1.75591966578975e-05,7.28170130293756e-05
"ENSMUSG00000020712",70.2499285570199,8.37595478447014,3.22333948886552,1.76327495469963e-05,7.31017267389913e-05
"ENSMUSG00000020184",3227.09084849574,-1.11104355603227,0.269242259271019,1.77638946107412e-05,7.36249813003208e-05
"ENSMUSG00000025188",552.792055199443,1.64458547602147,0.411550872024552,1.79228088236891e-05,7.42424009236555e-05
"ENSMUSG00000025821",733.706596272841,1.57445701458188,0.392379592516159,1.79361423020046e-05,7.42770231419213e-05
"ENSMUSG00000024346",1015.45144564766,1.29227973968798,0.316421779631381,1.81152101627665e-05,7.49562008092963e-05
"ENSMUSG00000034121",70.7729145961139,8.38263301340828,3.22969946644454,1.81096870841728e-05,7.49562008092963e-05
"ENSMUSG00000075273",72.1918593839242,8.41030839545547,3.23897007542369,1.81121737617966e-05,7.49562008092963e-05
"ENSMUSG00000049313",1622.90031070209,-1.22024174318337,0.297962642675395,1.81572027642536e-05,7.5088332428682e-05
"ENSMUSG00000078784",1709.49362042809,1.53937988038291,0.382883428964938,1.83242161228144e-05,7.57580234000267e-05
"ENSMUSG00000064666",833.648226324474,-2.7822563452527,0.745006142346525,1.84580603376481e-05,7.62902499392992e-05
"ENSMUSG00000102142",71.0717313532257,8.38557416730521,3.23403857411105,1.85044586087704e-05,7.64608531885784e-05
"ENSMUSG00000002833",2626.46680082105,-1.0051654917216,0.242677480822935,1.87660952765111e-05,7.75204859941985e-05
"ENSMUSG00000021241",788.614538052068,-1.54188573970815,0.385156512124933,1.87716439031094e-05,7.75219562460636e-05
"ENSMUSG00000021520",3079.12258653657,1.16095665650636,0.282768200103189,1.88877199192444e-05,7.79775880040763e-05
"ENSMUSG00000047187",1774.33254707903,1.01818356046962,0.245550621929525,1.88924198412984e-05,7.79775880040763e-05
"ENSMUSG00000028403",1184.14832761926,2.98493331080101,0.806636181857039,1.91180646065567e-05,7.88871162275525e-05
"ENSMUSG00000030264",1520.4952890596,1.23832576756172,0.30467117011173,1.91646013653916e-05,7.9057290352012e-05
"ENSMUSG00000039662",1405.68044627993,-1.15763778628927,0.282485310521986,1.93726769553724e-05,7.98494462359897e-05
"ENSMUSG00000027984",731.338973415905,2.215270411803,0.577923975474505,1.95593060771491e-05,8.05741943779687e-05
"ENSMUSG00000004070",923.320381746766,1.81041107258057,0.460050339194996,1.96861180493865e-05,8.10742224439423e-05
"ENSMUSG00000027660",1312.67793007763,1.21847622882275,0.29854206404827,1.97384779382647e-05,8.12674399173617e-05
"ENSMUSG00000032388",903.168803077063,1.49139622642595,0.371361085958199,1.97450725826684e-05,8.12721777189569e-05
"ENSMUSG00000025020",103.607207766837,-4.34806462098107,1.24627536936713,1.98265399675971e-05,8.1585009695771e-05
"ENSMUSG00000026547",2712.59743973165,1.60771059073771,0.402664579029727,1.98803876802573e-05,8.1784047307402e-05
"ENSMUSG00000007646",440.965854971382,-2.23508231791537,0.586872691984148,1.99477826379316e-05,8.20386906340718e-05
"ENSMUSG00000039176",1825.23243174649,-1.10222222773298,0.268626311724207,2.00910262123319e-05,8.26050482852942e-05
"ENSMUSG00000082016",87.5434256852347,5.99194692418405,1.57962887485622,2.01843767532173e-05,8.29660133669551e-05
"ENSMUSG00000030409",67.6435491617947,-6.00640400544744,1.67803041878092,2.02211241652021e-05,8.30941818503447e-05
"ENSMUSG00000020170",1938.09909823959,-1.15409350189928,0.282342338946442,2.02554810068779e-05,8.32124589850523e-05
"ENSMUSG00000049804",431.400850300962,4.62115639605974,1.30263790239501,2.02942640648876e-05,8.33469460453033e-05
"ENSMUSG00000067194",3139.02116249991,1.2340740968565,0.303130733985641,2.0556261381714e-05,8.43089082878046e-05
"ENSMUSG00000072244",69.4290331871878,8.33807301316279,3.23524248697255,2.06324806447358e-05,8.459827067983e-05
"ENSMUSG00000028609",1280.7569379458,1.18217786505021,0.289814161010957,2.08262321683541e-05,8.53692531689615e-05
"ENSMUSG00000036469",266.117057636155,-2.51992491566655,0.672551225477664,2.08606592070399e-05,8.54869012632169e-05
"ENSMUSG00000021592",418.835852921812,1.91758474806202,0.493724074951924,2.09257344246369e-05,8.57300464394631e-05
"ENSMUSG00000041629",1357.50595206534,-1.37049809701525,0.341130526509916,2.10169686231814e-05,8.60801987861386e-05
"ENSMUSG00000103910",473.950274462454,-5.06854032189792,1.46937131758969,2.12194284542729e-05,8.68855862297971e-05
"ENSMUSG00000024260",1315.36121761476,-1.1080988286391,0.27100950178248,2.12732114365135e-05,8.70819230972607e-05
"ENSMUSG00000035459",48.8485620062301,-9.72967848563995,3.819324577904,2.14079736726598e-05,8.76095501532727e-05
"ENSMUSG00000089798",45.1154456784978,-7.66696948938243,2.21106921893973,2.14480767645437e-05,8.77496130495678e-05
"ENSMUSG00000038831",68.15926992134,8.30649368905243,3.23153388805284,2.15571704333382e-05,8.81717801093987e-05
"ENSMUSG00000021018",570.220540480954,2.17826564477617,0.570267682502724,2.16044986567379e-05,8.82927896103038e-05
"ENSMUSG00000032373",68.0095212578939,8.30343884846511,3.23073207190416,2.15961954294377e-05,8.82927896103038e-05
"ENSMUSG00000039205",2015.35249626477,-1.05129717488635,0.255913978413498,2.16984084417573e-05,8.86523096954008e-05
"ENSMUSG00000029249",3763.81726944592,1.01316942626105,0.246316959719621,2.17349305077289e-05,8.87772305198042e-05
"ENSMUSG00000009681",718.258669623717,1.78236442962148,0.455790863606155,2.18156283970889e-05,8.90824716466466e-05
"ENSMUSG00000026999",1481.76103068724,-1.28307977982721,0.318070967310634,2.20983501383991e-05,9.02122694055673e-05
"ENSMUSG00000050628",1425.14971616673,-1.25313372941408,0.310259208781929,2.2200440947041e-05,9.06042599503486e-05
"ENSMUSG00000082515",45.5607529348779,-9.63217552731368,3.79085617237839,2.23673886219377e-05,9.12606572115079e-05
"ENSMUSG00000031608",604.641138453487,1.79398663149091,0.460662923807469,2.2386747140911e-05,9.13146852641149e-05
"ENSMUSG00000047710",1095.32769648799,2.50755188939181,0.669759679837543,2.26812549769756e-05,9.24907007788226e-05
"ENSMUSG00000027165",564.235066640222,2.38565041995599,0.632316228829352,2.27802660185746e-05,9.28690855792738e-05
"ENSMUSG00000022389",426.805263517348,2.55913234421136,0.687037775914235,2.28225079645379e-05,9.29905080247234e-05
"ENSMUSG00000034135",644.868068905731,2.05351065236722,0.537918998916941,2.28214342996267e-05,9.29905080247234e-05
"ENSMUSG00000042622",71.8937231965927,8.37215133661443,3.26354903481299,2.28613985875065e-05,9.31235523909646e-05
"ENSMUSG00000045639",437.372830778912,2.57316160786658,0.691638141166861,2.29995409500487e-05,9.36607056310087e-05
"ENSMUSG00000002885",936.942966084053,-1.38504670612376,0.347048938390164,2.31031179682511e-05,9.40568443272486e-05
"ENSMUSG00000053830",185.813977004704,-2.74253614832602,0.746403452617828,2.31701568703685e-05,9.43040545031982e-05
"ENSMUSG00000024528",520.766663685128,2.54403508480199,0.68356417455847,2.32021133634272e-05,9.44083811399847e-05
"ENSMUSG00000025287",472.557733403717,2.39571624641294,0.639269270952058,2.32242382185214e-05,9.44726573199743e-05
"ENSMUSG00000055044",666.941605452123,1.7057119450839,0.437408051575501,2.3320400129967e-05,9.48379878889342e-05
"ENSMUSG00000027599",2592.18718297085,-1.00582626738048,0.245724726560807,2.35284437140534e-05,9.56579891631543e-05
"ENSMUSG00000032724",135.889245010257,-3.0618259737076,0.844045947486351,2.36505236344141e-05,9.61281424824853e-05
"ENSMUSG00000076613",282.090530119649,-2.45849001155741,0.659618928854978,2.3951323421302e-05,9.72448483428386e-05
"ENSMUSG00000094724",2210.85466579882,1.12346267342095,0.277582893664543,2.39921418393225e-05,9.73840906795121e-05
"ENSMUSG00000030079",2560.45339488015,1.52800007546018,0.386791731723589,2.39995732126526e-05,9.7387776159742e-05
"ENSMUSG00000026921",362.741355197175,3.72865172479427,1.04315600634966,2.40874407668627e-05,9.77177726110038e-05
"ENSMUSG00000043252",1471.25318905774,-1.07952327522208,0.265544181394859,2.43433896726146e-05,9.87292758550567e-05
"ENSMUSG00000038894",452.589939037631,-2.06906783977551,0.544138866985401,2.43854194683399e-05,9.88728754054446e-05
"ENSMUSG00000047945",984.312328856837,2.18557716506544,0.575591749781837,2.45120191684166e-05,9.93322296865612e-05
"ENSMUSG00000026404",587.976996240296,-1.5959368367635,0.406447943922879,2.47239089194942e-05,0.000100163700477376
"ENSMUSG00000103432",339.858136000176,-3.73200347960639,1.06545916972395,2.49486951460681e-05,0.000101046953292363
"ENSMUSG00000042472",1197.13787963158,-1.34259161661228,0.337000799353848,2.53999001088579e-05,0.000102846517148126
"ENSMUSG00000039007",716.179743730106,1.47015441059607,0.372286779712695,2.54998815520319e-05,0.000103195373187933
"ENSMUSG00000103453",1061.69036677262,-1.24042468779903,0.309495255503984,2.55959901440725e-05,0.000103556243051723
"ENSMUSG00000025049",1698.72470519937,-1.27612201061306,0.319169593133437,2.57741211127446e-05,0.000104192216109441
"ENSMUSG00000040592",693.902425679837,-1.89056608466326,0.494397845801639,2.59023009618681e-05,0.000104682038727593
"ENSMUSG00000043557",622.054807733741,4.4103395343273,1.28076569594841,2.60964949985668e-05,0.000105409787292642
"ENSMUSG00000063268",927.640690260083,-1.45720843058679,0.369310156233173,2.61820360713163e-05,0.000105726701787579
"ENSMUSG00000025147",1087.29109567871,-1.31769214654902,0.330956400099337,2.64369404792785e-05,0.000106727172637953
"ENSMUSG00000030538",528.033377784258,-1.73195389587737,0.447881743932394,2.65434408836802e-05,0.000107128150568386
"ENSMUSG00000022773",82.34709081244,4.82929469790364,1.36911550763158,2.65654689290733e-05,0.000107188077200577
"ENSMUSG00000085030",209.196126057795,-3.93109611281074,1.12139246176553,2.66253994908705e-05,0.000107371850080823
"ENSMUSG00000037944",43.8256744614891,-9.54652629234822,3.79965686268613,2.66577672348589e-05,0.000107473347839376
"ENSMUSG00000103076",365.114001291317,-2.43281764950954,0.657459218974788,2.66854380760978e-05,0.000107555859891486
"ENSMUSG00000041040",1304.63186837469,1.36973009201766,0.34495148251621,2.67970237324899e-05,0.000107976455412238
"ENSMUSG00000040433",1716.73780746849,1.57332977406908,0.400060725447599,2.69814554652534e-05,0.000108660951885829
"ENSMUSG00000009566",486.084108781451,2.17857889604201,0.580526075303772,2.7015356775893e-05,0.00010876813951114
"ENSMUSG00000054309",1601.83305981359,1.81816372725625,0.472058788914145,2.74273964445157e-05,0.000110397304265348
"ENSMUSG00000030474",135.554483880138,-3.53324190579046,1.00497434481758,2.74680241909856e-05,0.000110531033193322
"ENSMUSG00000039304",483.98013178996,1.84468191698192,0.480733308346917,2.75459817357421e-05,0.000110814864277255
"ENSMUSG00000061510",290.901986270534,-2.60964600188077,0.715306125628779,2.7592054068711e-05,0.000110970305816753
"ENSMUSG00000063558",43.1718146085595,-9.51907155986198,3.79791735004553,2.76455825382621e-05,0.000111155642799277
"ENSMUSG00000026502",799.85415216416,1.5584668820449,0.399004244890069,2.78203246475316e-05,0.000111828117033656
"ENSMUSG00000047443",125.02825498093,-3.16121893371845,0.888222573480648,2.81795217984572e-05,0.000113241475351055
"ENSMUSG00000018425",1601.47343275217,-1.13126003160561,0.281526421707207,2.82141808524631e-05,0.000113350243796131
"ENSMUSG00000058567",169.527799723278,-2.94500525747842,0.819392321648495,2.89510438708241e-05,0.000116248018813215
"ENSMUSG00000000275",2634.01025387726,-1.09923083949864,0.2735175697244,2.89655767941938e-05,0.000116275099747383
"ENSMUSG00000032329",737.60857570536,1.99996253461228,0.530300515599591,2.95659204533679e-05,0.000118621237959777
"ENSMUSG00000030095",856.207320175476,1.45519894550103,0.370657713058038,2.9881802129037e-05,0.000119856373988284
"ENSMUSG00000060376",598.388006218339,1.917623037928,0.504919320344012,2.99095483946337e-05,0.000119935441306335
"ENSMUSG00000071477",503.494818606032,1.77537960135396,0.46460740690067,2.99434832880015e-05,0.00012003927551197
"ENSMUSG00000037999",1681.49845849651,1.14483874538463,0.286229174579241,3.00545068034124e-05,0.000120419681177709
"ENSMUSG00000029104",4579.40961847666,-1.03382529681135,0.256770578382266,3.01827479525882e-05,0.000120901058273193
"ENSMUSG00000041168",1645.39597309491,1.21155690935859,0.304267095170887,3.03500688752616e-05,0.000121538674420274
"ENSMUSG00000000392",156.102941618619,-5.27655951019739,1.5625381630226,3.05428454304726e-05,0.000122245077595583
"ENSMUSG00000045996",591.582975050799,1.57746771311047,0.406389601865243,3.05350878241897e-05,0.000122245077595583
"ENSMUSG00000069607",47.5662097783107,-6.98289937690937,1.98440659272908,3.10964443492698e-05,0.00012442745046643
"ENSMUSG00000036995",42.3455845293049,-9.46711830402681,3.80850827156154,3.12234949702694e-05,0.000124902346305239
"ENSMUSG00000071419",96.8051926061452,3.88139511112984,1.1088463720083,3.16154603447268e-05,0.000126436433829742
"ENSMUSG00000026520",885.324733889253,-1.45080394996903,0.372144386949911,3.17729812115823e-05,0.000127032361142933
"ENSMUSG00000020721",1542.29595863427,1.13548483992319,0.284631730935102,3.18929126605053e-05,0.00012747772238519
"ENSMUSG00000026492",701.876528156813,1.8660603844394,0.490628574668475,3.19546058089258e-05,0.000127690125835507
"ENSMUSG00000097073",222.18176341658,-3.63405561282014,1.0559378001816,3.20947431662947e-05,0.00012821579361242
"ENSMUSG00000021720",64.7250323521919,8.17592625804537,3.25464616237524,3.22186493989708e-05,0.000128607544619582
"ENSMUSG00000027281",912.355384043044,-1.44324310367017,0.370505017120323,3.23317327305401e-05,0.000129024442110193
"ENSMUSG00000078713",957.757052597356,1.45479285474321,0.372946020536282,3.28937023397494e-05,0.000131196922850686
"ENSMUSG00000090187",193.010070394797,-3.86647709639091,1.12664563207863,3.32045135054844e-05,0.000132401223857739
"ENSMUSG00000006289",641.609795503275,1.49117846406179,0.384644554939881,3.32549999319165e-05,0.000132549818637106
"ENSMUSG00000039798",195.129965820473,-5.16719114095497,1.54655903027185,3.32595365138053e-05,0.000132549818637106
"ENSMUSG00000078898",64.5005605947518,8.16631824375153,3.25720918553577,3.3316489448278e-05,0.000132741358679835
"ENSMUSG00000093392",477.674137423019,-3.58305107822801,1.03524388305568,3.34858542057708e-05,0.000133380554279069
"ENSMUSG00000028741",526.648609157856,1.82723131784735,0.481825253309798,3.35300166281827e-05,0.000133520837087794
"ENSMUSG00000005514",1345.50319531715,1.41560659945734,0.363651289329635,3.37435880387532e-05,0.000134299660312063
"ENSMUSG00000104026",302.372314797825,-3.20483077697499,0.912159732673798,3.37383329577839e-05,0.000134299660312063
"ENSMUSG00000024589",411.198835048027,1.84617505268727,0.489022200860737,3.38470931626859e-05,0.000134675707309631
"ENSMUSG00000032405",2293.16485333677,-1.44577154853219,0.371335256383172,3.40089463490897e-05,0.000135283655754213
"ENSMUSG00000079489",318.101997752869,-2.28653647376627,0.624815959497276,3.41065061301448e-05,0.000135635596701367
"ENSMUSG00000048232",727.246935161242,-2.02982477972535,0.544932261743469,3.41717454833747e-05,0.000135858851750014
"ENSMUSG00000057363",771.992630284329,1.40336099621366,0.360484047564439,3.42249797248836e-05,0.000136034271116291
"ENSMUSG00000049106",942.792281146799,1.54231683331161,0.399458449254753,3.42405936069593e-05,0.000136060106989165
"ENSMUSG00000038563",755.934498211364,1.64975505672339,0.432424154331591,3.42514743032603e-05,0.000136067126097226
"ENSMUSG00000022756",64.7240871163859,8.16703199735169,3.26257681003891,3.4281243997883e-05,0.000136149159788347
"ENSMUSG00000026727",1773.9383977961,1.46395221361459,0.375775246749371,3.44170715323067e-05,0.000136652250240906
"ENSMUSG00000010142",719.444880058992,1.55255413838423,0.402798192872043,3.46529074714344e-05,0.000137552048827717
"ENSMUSG00000022020",1860.56260248927,-1.11833120932729,0.281605179825319,3.47328097517655e-05,0.000137832566928258
"ENSMUSG00000044906",1018.05142923491,-1.28490205500116,0.327645757701754,3.48430390142937e-05,0.00013815982189758
"ENSMUSG00000049536",67.1119745130236,8.21541939590345,3.28249198082076,3.48351902135473e-05,0.00013815982189758
"ENSMUSG00000031987",638.097610853776,1.85188018973953,0.490494639447619,3.50399155065381e-05,0.000138903584332742
"ENSMUSG00000044708",142.181423173272,-3.05340584325563,0.871109392895306,3.54409833696873e-05,0.000140456182831447
"ENSMUSG00000066357",829.493043833057,2.07519025709336,0.558765471841467,3.54770217290952e-05,0.000140561692514242
